date,site,n_samp,average.depth,average.depth_sd,pct_cobble,pct_sand,pct_gravel,pct_pebble,epilithon_gm2,epilithon_gm2_sd,epiphyton_gm2,epiphyton_gm2_sd,filamentous_gm2,filamentous_gm2_sd,epilithon_chla_mgm2,epilithon_chla_mgm2_sd,epiphyton_chla_mgm2,epiphyton_chla_mgm2_sd,filamentous_chla_mgm2,filamentous_chla_mgm2_sd,total.algal.biomass.g.m2,total.algal.biomass.g.m2_sd,fila_macro_gm2,fila_macro_gm2_sd,doy,doy_sd,year
2020-07-13,BN,5,30.352999999999998,5.695564173108753,1,0,0,0,3.5581830973999997,4.800652085604358,1.6518206322000002,2.6112037797113654,167.94293694220002,314.36065832643624,3.6489502624,3.2716200497388783,0,0,30.1191839074,41.90615892456959,173.1,315.1589479135885,167.94293694220002,314.36065832643624,195,0,2020
2020-07-20,BN,5,22.05,6.352656924468691,1,0,0,0,1.2462783566,0.21525620206169674,0.2764781864,0.2684533316485944,169.992484692,180.072422810869,2.4751589384,0.8993782124912209,0.06869367400000001,0.09772300249701643,42.889443198799995,71.18886813321721,171.522,180.300987018929,169.992484692,180.072422810869,202,0,2020
2020-07-20,DL,5,25.125,5.793989342413394,0,0,0,1,9.5318185024,4.785269928814067,0.601196353,0.6920735645807174,15.6206863904,24.785135598722704,14.3407059066,6.95472732459905,0,0,155.57808244,173.39068777752613,25.744,29.177201373675302,15.6206863904,24.785135598722704,202,0,2020
2020-07-20,GR,5,25.4,8.978881472655711,1,0,0,0,22.4024713732,15.288570875707755,1.5111914384,0.9915631191123131,63.7557753122,70.24098073135691,65.76899037,65.78728113280849,0,0,157.2872422,193.9186642105096,87.68,82.76815208762366,63.7557753122,70.24098073135691,202,0,2020
2020-07-21,BM,5,26.25,10.658036873646104,1,0,0,0,5.445896031,6.821323473688245,0.3104970244,0.5267228548275517,15.943945275599999,34.404085836167624,10.8169874994,14.646773027696582,0.617915106,1.381700181339988,63.18570702,135.40506143253745,21.6954,41.4624318244842,15.943945275599999,34.404085836167624,203,0,2020
2020-07-21,CR,5,34.25,5.817538139110048,1,0,0,0,10.885088747000001,3.668679584039468,1.4781973904,1.2274166112212086,46.362995299999994,29.462752673009827,28.0251404402,15.584048070460163,4.3162111746,3.5169177974393406,137.254792038,104.76083583706236,58.734,33.07565237451863,46.362995299999994,29.462752673009827,203,0,2020
2020-07-21,GC,5,29.55,5.715658317289444,1,0,0,0,23.9122366898,14.057571277288135,2.9589836846,2.1670063538687208,88.77298467,65.02199389378455,41.580070566,27.64861009610626,4.9909248262000006,5.677385917564925,146.8252229528,140.92731958970106,115.64,76.29825030759224,88.77298467,65.02199389378455,203,0,2020
2020-07-21,PL,5,24.75,7.275816105427624,0.4,0.2,0,0.4,7.5781730642000005,9.684617542035664,0,0,1.0602146592000001,2.370712048712973,16.7518360168,24.11785661462909,0,0,1.258492691,2.8140752062626375,8.63860001632,11.648151546384737,8.0753094492,15.267098098566398,203,0,2020
2020-07-27,BN,5,28.1625,5.601395194502884,1,0,0,0,6.5811222686,2.4777926219442206,0,0,3.8884973279999997,8.694944355734295,6.3723114374,3.262812944483463,0.2901709334,0.6488419321769642,3.8531201420000003,8.615838562985644,10.475999999999999,9.996800988316211,3.8884973279999997,8.694944355734295,209,0,2020
2020-07-27,DL,5,28.55,8.13969824379258,0,0,0,1,4.8097341082,2.2676408018419387,0.5691634444,0.35155841221161055,8.809624298600001,6.541909086668466,23.987609942,19.047810119385108,0,0,38.30091617,27.995885350788587,14.18,8.447925780923978,8.809624298600001,6.541909086668466,209,0,2020
2020-07-27,GR,5,29.849999999999998,3.2638268374716195,1,0,0,0,16.558262715,11.745276959173452,1.7613263346,1.0677606135418245,84.8238861226,58.11045630288128,35.0399210216,23.385328203492627,0,0,151.5456748276,139.03185261600922,103.08,68.64129223725323,84.8238861226,58.11045630288128,209,0,2020
2020-08-03,BN,5,30.5,4.138236339311712,1,0,0,0,5.4576421392,4.801192121524268,0.0760326348,0.1700141399212161,0.5826503798,1.3028458563488703,16.7904138972,17.16613109840067,0,0,1.8140571745999998,4.056355157476805,6.1259999999999994,6.229637228603283,0.5826503798,1.3028458563488703,216,0,2020
2020-08-03,DL,5,28.875,3.606634511563377,0,0,0,1,2.710275292,0.6522038019573024,0.2200843618,0.3080677005893814,3.1872260536,3.3665681144807174,6.2912159976,2.7188145221667206,0,0,11.8393556368,15.368707141860549,6.118,4.14507177259936,3.1872260536,3.3665681144807174,216,0,2020
2020-08-03,GR,5,29.45,2.7480106440841894,1,0,0,0,13.7113769046,12.423237842839814,1.8277730638,0.9222796672682859,83.539187861,66.1283800142804,33.9081386684,19.44428179341418,0,0,117.16876396320001,88.31815725600407,99.1,76.73682297306816,83.539187861,66.1283800142804,216,0,2020
2020-08-04,BM,5,32.1,14.802449121682534,0.8,0.2,0,0,12.4171269918,5.795056210977078,0.8242736378,1.278932780295292,4.5151488424,5.7214954497538715,28.855486026,12.924167569095552,0.8194101006000001,1.1339760265583394,8.2960720586,11.094523356003556,17.744,11.426665305328584,4.5151488424,5.7214954497538715,217,0,2020
2020-08-04,CR,5,28.3,7.122587310802164,1,0,0,0,2.0839703116,1.3820386230680637,1.3963841502,1.8018008800122043,170.1230690708,294.90621419271736,4.193348237,4.036418466396562,0.9684085984,1.3602935356804835,223.77196587379999,355.45924519699804,173.648,294.371188926498,170.1230690708,294.90621419271736,217,0,2020
2020-08-04,GC,5,34.65,3.0610966172272316,1,0,0,0,5.2914470268,3.6076044097602327,4.898496605,2.2160680286467955,122.648819984,46.78116690254486,24.0630460364,28.354546352198074,3.0155276833999998,1.7660222848750327,186.07435124,141.5526025915452,138.04,49.84383612845223,122.648819984,46.78116690254486,217,0,2020
2020-08-04,PL,5,28.675,12.612803514683007,0.2,0.4,0,0.4,1.4558270324,1.504142587803449,0.10335573,0.14258658338636493,0.7344804243999999,1.6423481571012952,3.1490848866,4.8628406010887195,0.575254043,0.7890812301448046,17.02103943,24.3337884921485,2.2946000908,3.126274984566431,0.7344804243999999,1.6423481571012952,217,0,2020
2020-08-10,BN,5,23.675,2.6569484375877526,1,0,0,0,6.7323864694,4.008016869142402,0,0,0,0,29.927565884,7.664981070755736,0,0,0,0,6.744,4.028067775000812,0,0,223,0,2020
2020-08-10,DL,5,22.425,2.507177197567017,0,0,0,1,1.9563469599999999,0.7563205741295722,0.21988083,0.31514375368230163,4.0318394798,3.2799836339646276,5.4610952004,2.0322083073288573,0,0,6.7774981232,5.538167321550028,6.214,3.9769624086732325,4.0318394798,3.2799836339646276,223,0,2020
2020-08-10,GR,5,29.05,5.3155138509837405,1,0,0,0,9.3865475834,3.5697665620144607,1.5867474328,0.4124555225003965,55.420579884,28.719960638418243,30.811180242,13.059643129157315,0,0,164.30728418,62.709666045645974,66.5,31.54322431204521,55.420579884,28.719960638418243,223,0,2020
2020-08-17,DL,5,20.575,2.874456470360962,0,0,0,1,2.47518526,0.9509035668147057,0.1242118048,0.27774603914073465,4.2291301434,2.3600112980822368,5.5511914728,1.6709838024965278,0,0,7.4235638864,4.330283372021782,6.832,2.7868297400451287,4.2291301434,2.3600112980822368,230,0,2020
2020-08-17,GR,5,22.525,13.539410068389243,0.8,0,0,0,8.7358585682,6.070140375113785,1.285226654,0.7130095625111381,42.908109767999996,42.53464685147986,38.220101244,9.923489514314186,0,0,112.078462316,115.23529129051494,53.02,48.474343729441046,42.908109767999996,42.53464685147986,230,0,2020
2020-08-18,BM,5,27.55,3.8987177379235853,1,0,0,0,20.119467234200002,12.716188789474437,0,0,0,0,65.972342732,26.439279807736778,0,0,0,0,20.112,12.70557830246227,0,0,231,0,2020
2020-08-18,BN,5,27.7,11.98097450126658,1,0,0,0,14.509086718,4.010733386729933,0,0,0,0,44.223164474,15.39886286478219,0,0,0,0,14.5,4.015594601052253,0,0,231,0,2020
2020-08-18,CR,5,24.45,7.947877075043373,1,0,0,0,5.2096432272,2.190020826971644,1.4730919604,1.7150243715068512,232.5629381356,279.4656944258659,12.4174038264,6.824042162188384,3.8423339406,4.328367998936675,220.1016131474,327.66722258376274,239.198,282.55773926756984,232.5629381356,279.4656944258659,231,0,2020
2020-08-18,GC,5,27.15,8.367720717136775,1,0,0,0,13.5735731606,10.616309101293572,10.701000969,8.96647721755737,99.523708516,126.2483609101064,19.763979974,2.4055195142731236,9.4827604236,9.615834821868502,141.047173682,85.88421014346811,123.72,138.33353534121798,99.523708516,126.2483609101064,231,0,2020
2020-08-18,PL,5,31.85,3.6340404510682047,0.6,0,0,0.4,6.0392951038,4.046184909046801,0.1792356718,0.28842205302599283,4.7522780358,6.7439910033632975,12.1650600426,7.74594819992612,0.5959061352,1.3324866265163802,4.6587224292,5.661913645446907,10.946,6.22933222745424,4.7522780358,6.7439910033632975,231,0,2020
2020-08-24,BN,5,21.3,2.6540064054180426,1,0,0,0,14.0091442962,6.007684110751259,0,0,0,0,55.246011576,24.82942248008922,0,0,0,0,14.024000000000001,6.023278177205499,0,0,237,0,2020
2020-08-24,DL,5,24.85,4.092103676594717,0,0,0,1,1.8376031691999999,0.9993523174990647,0.4156304264,0.2525832465327003,5.3429713746,2.464270988641214,6.8182437398,3.765034832112746,0,0,11.1351767986,2.9919854114038493,7.586,3.3552466377302284,5.3429713746,2.464270988641214,237,0,2020
2020-08-24,GR,5,28.225,2.6551836094703507,1,0,0,0,29.59124822,46.724844385285195,1.885356869,0.7181359173079311,82.51406192799999,54.78834087990258,59.576493352,47.41716503194137,0,0,133.953498344,81.92540419565752,114.08,91.99973913006492,82.51406192799999,54.78834087990258,237,0,2020
2020-09-01,BM,5,29.4,5.28145339845009,1,0,0,0,18.7324076148,9.535128598748589,0,0,0,0,31.317124138,26.0950073556339,0,0,0,0,18.716,9.519573519858964,0,0,245,0,2020
2020-09-01,CR,5,23.05,6.85200700525036,1,0,0,0,9.8943235276,4.228466795685272,1.913951695,1.6597017656171553,77.167032858,48.68736378707022,14.3641984266,8.588799130423181,3.2862912605999997,3.0189466315892073,0,0,88.82000000000001,53.530570704971936,77.167032858,48.68736378707022,245,0,2020
2020-09-01,GC,5,29.85,6.40458819909602,1,0,0,0,12.6026177892,4.120954310047985,0.5364559902,0.7081318378764835,20.730131234399998,35.31833249858613,25.1921199994,17.909244572097347,1.396500057,2.1606184636086425,0,0,33.88,33.17042357281559,20.730131234399998,35.31833249858613,245,0,2020
2020-09-01,PL,5,28,2.7782638463616087,1,0,0,0,7.284825183,4.398512672731383,0.10538231280000002,0.23564201504694623,9.758464524999999,18.946510440999482,22.079769988,16.309505054319963,0.2597966824,0.5809230421753231,0,0,17.152,18.839486988769096,9.758464524999999,18.946510440999482,245,0,2020
2020-09-02,BN,5,24.675,3.0791638475404324,1,0,0,0,10.860239725,5.11974822318322,0,0,0,0,39.095726594,13.259690819567005,0,0,0,0,10.856,5.107556167092047,0,0,246,0,2020
2020-09-14,DL,5,24.45,2.1589204478164543,0,0,0,1,3.585204494,1.6486495890123358,0.4652577474,0.2934598263941211,6.2543886828,4.2464315612737265,11.6892848204,5.255878416780677,0,0,15.971061067800001,12.035107297308173,10.3,4.848602891555463,6.2543886828,4.2464315612737265,258,0,2020
2020-09-14,GR,5,26.55,4.528210187259421,1,0,0,0,16.6686836466,8.640182428828409,1.2653532944,0.788083109477937,43.7060001338,45.313418633084005,57.4536526276,40.21864745188515,0,0,118.146776898,126.01503461089577,61.594,49.90425011960404,43.7060001338,45.313418633084005,258,0,2020
2020-09-21,DL,5,24.15,4.530624956890605,0,0,0,1,7.424659407,4.825276156399956,0.7500845646,0.29354884875261916,13.1763825718,9.308495358650626,15.113898122,2.8506101267807895,0,0,37.7353036714,24.255939205585285,21.368,11.583009971505678,13.1763825718,9.308495358650626,265,0,2020
2020-09-21,GR,5,31.7,2.6377665742062923,1,0,0,0,14.1771558132,9.015102337255952,1.0539007104,0.44402197997927584,26.5272540156,18.92868311371292,60.760254404,27.58999934567859,0,0,116.46195032199999,103.1689758770198,41.76,22.861824074207206,26.5272540156,18.92868311371292,265,0,2020
2020-09-28,DL,5,25.7,2.7931277271188297,0,0,0,1,3.2820120972,0.8506741944561252,0.4313161392,0.2547135023466177,5.3300315444,2.674269618430856,14.4118518596,3.134587341816616,0,0,14.7958150136,7.80181050991799,9.044,3.4073934319359127,5.3300315444,2.674269618430856,272,0,2020
2020-09-28,GR,5,29.6,2.0905292392119272,1,0,0,0,8.2692378456,3.6698594506759274,1.1448541078,0.3458392029320538,29.427834065600003,16.58111420201832,68.711732604,47.115571425977016,0,0,108.105372758,42.67071930681929,38.84,15.922876624529879,29.427834065600003,16.58111420201832,272,0,2020
2020-09-29,BM,5,24.15,9.388490293971657,1,0,0,0,17.1582203436,6.9264800501226045,0.20133235840000002,0.45019283945275085,4.2441480579999995,9.49020356426172,59.755404532,25.987557012468162,0,0,10.009995331999999,22.383030016807574,21.606,9.015136160924026,4.2441480579999995,9.49020356426172,273,0,2020
2020-09-29,CR,5,26.95,5.100245092149984,1,0,0,0,7.4898530216,5.5491025390069835,1.510349908,0.8558297447800507,50.20191446,41.888593728452484,28.06600569,24.5425453767954,6.8684512689999995,4.93313112828723,70.528470694,47.40674462150897,59.18,41.65827648859228,50.20191446,41.888593728452484,273,0,2020
2020-09-29,GC,5,23.45,5.880051020186815,1,0,0,0,15.9555992608,5.258048336652882,3.0246750366,2.2472586881444396,67.496637736,65.91876367329932,52.090755696,14.922288426780026,8.938002069,7.58311985187273,128.756441262,163.91088618797707,86.54,69.1582460737691,67.496637736,65.91876367329932,273,0,2020
2020-09-29,PL,5,27.15,6.9991070859074584,1,0,0,0,9.21042973,3.6910493934436355,0.7429525768,1.3209316295241713,4.1730158708000005,5.778410989069433,31.618116264,12.07284822298746,4.779374018,10.687005194144303,2.1247034200000003,4.750981279146286,14.118,4.09775792354795,35.1656150508,67.17711316051452,273,0,2020
2020-10-05,DL,5,26.35,1.0947317022905658,0,0,0,1,4.4522078536,1.1377902660872492,0.6665597468,0.233289243603912,10.149861399199999,7.3679163684170375,11.983292306400001,3.29797072252386,0,0,26.718369148,10.145174529878462,15.282,8.03253509173785,10.149861399199999,7.3679163684170375,279,0,2020
2020-10-05,GR,5,23.125,4.496526437151237,1,0,0,0,12.2895107256,10.507291580595709,0.7287592158,0.6172285512155393,17.8382036868,22.495126506351337,50.823807595999995,21.973610781959614,0,0,51.2900986966,49.650562666917935,30.86,32.934829588142705,17.8382036868,22.495126506351337,279,0,2020
2020-10-07,BN,5,32.35,1.7486602014113548,1,0,0,0,8.9839980604,3.0121149052893896,0,0,0,0,49.57302763,18.08964552356801,0,0,0,0,8.98,3.0045548755181692,0,0,281,0,2020
2020-10-12,DL,5,29,0,0,0,0,1,4.615756994,1.060778396845879,0.5775605580000001,0.11804307285826429,7.1357380558,2.887312330580402,15.343662368,7.363818265553796,0,0,17.664806784,4.77559081879653,12.324,3.5438510126696916,7.1357380558,2.887312330580402,286,0,2020
2020-10-19,DL,5,31.85,4.3439972951188635,0,0,0,1,6.435414123,2.210455081958145,0.38659959979999997,0.21840027548039473,3.8477660348,2.244662881762032,19.057168054,6.145046136902493,0,0,11.442737919999999,7.065362556523843,10.656,4.46594670814599,3.8477660348,2.244662881762032,293,0,2020
2020-10-19,GR,5,24.05,5.550619334813008,1,0,0,0,10.4543619278,1.692652513200455,0.4079786502,0.24243660754122062,4.3937293724,3.0270732804400144,75.892216562,32.11326241622901,0,0,24.2512582162,19.207598000673396,15.26,2.714406012371768,4.3937293724,3.0270732804400144,293,0,2020
2020-10-20,BM,5,35,10,1,0,0,0,6.2626089548,2.4299874148287386,0.1497741534,0.33490518827488125,2.339103728,5.230394942231178,31.5666735306,23.911844929544543,0,0,2.901518374,6.487992322228659,8.756,7.32324245126433,2.339103728,5.230394942231178,294,0,2020
2020-10-20,BN,5,24.6,11.104053313993049,1,0,0,0,5.5104349022,3.0890339548531194,0.21185476360000002,0.4737216527667481,5.3691595552,10.239995833987809,12.4499026204,3.8873429413424985,0,0,2.6121215494,5.161061650093719,11.1,9.742071135030784,5.3691595552,10.239995833987809,294,0,2020
2020-10-20,CR,5,27.575,2.116896313001655,1,0,0,0,4.6177251178,1.5965947892864263,0.4030111764,0.3841293726061542,6.0574999436,5.893763544543491,31.073397566,5.598582659286089,0,0,10.692545641,10.35711645250748,11.076,7.548253440366189,6.0574999436,5.893763544543491,294,0,2020
2020-10-20,GC,5,32,5.70087712549569,1,0,0,0,13.6708998076,6.197791853202778,0.0901455582,0.20157159600486357,1.8521860258,2.559054645025292,49.308569354,22.608436300605803,0,0,3.0208495107999997,4.288838328415277,15.608,6.807225572874753,3.2904286328,5.349384522100737,294,0,2020
2020-10-20,PL,5,18.575,4.890679911832301,1,0,0,0,21.55356696,9.889118679340491,0,0,0,0,81.25684738,35.39836462792193,0,0,0,0,21.54,9.904695856006889,0,0,294,0,2020
2021-06-22,BM,5,12.95,3.9497329814811533,1,0,0,0,9.7668826384,9.386127890037876,1.0615682084,0.8980505257175959,61.6862636022,40.92828982235135,18.1965474858,10.331888429800443,0.3273058966,0.5249861711951292,110.1348401954,83.04194458694728,72.432,44.535492811913514,61.6862636022,40.92828982235135,173,0,2021
2021-06-22,BN,5,12.7,2.0374424838507714,1,0,0,0,8.7655947752,6.1074881539380215,3.596872935,3.3874056714112286,61.576212624,36.13056814204956,14.450888028,4.034829788182175,2.3912543622,1.6669286164155193,97.323330148,58.20120569726203,73.94,43.26439644788773,61.576212624,36.13056814204956,173,0,2021
2021-06-22,DL,5,17.95,3.7276416807413235,1,0,0,0,15.59642641,4.907292702832967,0,0,0,0,32.235504726,19.603711629246867,0,0,0,0,15.58,4.889989775040434,0,0,173,0,2021
2021-06-22,GC,5,12.35,2.7230927958848556,1,0,0,0,7.9324353516,1.5799959116969935,0,0,0.9893915716,2.2123468104629502,24.299859608,8.042380895734846,0,0,0.6703700672,1.4989930403403022,8.916,1.9205025383997805,1.9803238184,2.073302481002878,173,0,2021
2021-06-22,GR,5,28.25,7.634215742301235,1,0,0,0,14.1516676376,11.48711273240545,0,0,0,0,26.2603959426,23.522227291391648,0,0,0,0,14.134,11.475242045377517,0,0,173,0,2021
2021-06-22,PL,5,26.875,7.566372975210778,1,0,0,0,9.8386704416,2.7921602339524294,0,0,0,0,18.63185442,5.297564752551482,0,0,0,0,9.84,2.7959881973999816,0,0,173,0,2021
2021-07-07,BM,5,11.55,3.9731520861905096,1,0,0,0,17.199609403,12.608894239673216,2.2397654682,2.723734254634967,80.828461407,62.32722249181524,28.34983077,14.41807935976451,3.3227430668,3.0353415118830935,147.741205422,141.7415192383922,100.36,74.5282698041488,80.828461407,62.32722249181524,188,0,2021
2021-07-07,BN,5,11.425,4.011555574213076,1,0,0,0,6.2712609046,4.7846522443582895,2.405826758,0.7502790182034332,103.215600814,56.44782863562,13.84908827,8.453643117877409,3.5971491648000002,1.038531164260644,136.072962434,82.1899385120649,111.8,59.0325757527147,103.215600814,56.44782863562,188,0,2021
2021-07-07,DL,5,19.4,10.561723344227493,1,0,0,0,12.0826823462,4.945690119469061,0,0,0,0,18.3047832126,5.360071559551104,0,0,0,0,12.078,4.944847823745438,2.7017468399999998,6.041289592235247,188,0,2021
2021-07-07,GC,5,11.7375,3.4771576035607015,1,0,0,0,8.8708211976,6.0935703479751675,1.0446645324000001,0.7526089373727655,51.358135686,54.934061643669075,19.1620626006,10.343445527007773,1.6126076997999998,1.033681205405585,42.365271568,43.2783771928379,61.334,60.657526161227516,60.243220910000005,68.71117998978889,188,0,2021
2021-07-07,GR,5,24.825,9.19051821172234,1,0,0,0,14.816114032,3.7006003240832888,0,0,0,0,19.640443246,5.020996886585542,0,0,0,0,14.82,3.721155734445954,1.0054969198000001,2.248359463839454,188,0,2021
2021-07-07,PL,5,33.125,3.990222424878092,0.8,0,0.2,0,7.8054855184,4.369167869543001,0,0,0,0,18.237513667,11.6825204336819,0,0,0,0,7.813,4.379848170884466,3.2609863060000004,7.291787053911931,188,0,2021
2021-07-20,BM,5,23.65,8.288923331772347,1,0,0,0,25.566512958,14.340315531862695,35.518360262,14.867359124915337,103.489591164,12.43041889029691,32.913641902,8.909488728690555,57.646526004,19.07520046617358,264.4154868,102.81215867452617,164.6,36.81439935677343,103.489591164,12.43041889029691,201,0,2021
2021-07-20,BN,5,20.95,9.752243331664772,1,0,0,0,14.475297345600001,5.437618953000506,16.6947564148,7.354138558104709,105.33194519999999,72.54667051694658,30.6379876866,15.607617249134409,60.607502494,26.515463297781672,240.658357892,111.2641678367465,136.62,61.45219280058279,105.33194519999999,72.54667051694658,201,0,2021
2021-07-20,DL,5,24.475,11.795589747867632,1,0,0,0,7.8291965402,3.9016225783436136,0,0,0,0,15.928985567,6.446324770456465,0,0,0,0,7.822,3.89557697908795,0,0,201,0,2021
2021-07-20,GC,5,31.35,5.137484793164842,1,0,0,0,13.5251027524,12.609173168554452,1.7794957116,1.8889080829555656,36.351788928,49.457346788052085,51.950889066,41.98908270799955,3.833234633,4.126690890794558,104.551688248,147.28592560791677,51.66,46.715500639509365,47.013797661,44.63003736108515,201,0,2021
2021-07-20,GR,5,34.8,2.0109077552190207,1,0,0,0,19.3285737554,10.538326813244728,0,0,0,0,44.660432548,14.530603650647116,0,0,0,0,19.326,10.516695298429067,0,0,201,0,2021
2021-07-20,PL,5,26.6,6.334059717116661,1,0,0,0,4.3389530454,1.359389225400657,0.1139176054,0.15751234513349577,2.397897083,4.344124745839485,13.7902660292,7.842533004050795,0.8122908144000001,1.816337478497065,19.26583882,36.65644240598833,6.858,4.179942583337718,3.609871626,4.245901601653092,201,0,2021
2021-08-03,BM,5,24.05,4.937579113290236,1,0,0,0,6.5918507368000006,4.119344259201462,0.5606598916,0.36451697528840055,5.434676720600001,6.841168418486063,15.312181578,5.494482718910711,1.851073871,2.163694975570256,13.047710672000001,12.325277221663395,12.59,10.704078661893325,5.434676720600001,6.841168418486063,215,0,2021
2021-08-03,BN,5,28.125,4.813717378492426,1,0,0,0,11.503937027200001,9.737154796317801,24.7824592044,52.10143789933154,22.8768819688,32.92190616375463,26.0189907824,22.213805413918177,15.6252051294,26.377938343111847,84.9734850516,147.05113272366754,59.266,93.56733821157894,22.8768819688,32.92190616375463,215,0,2021
2021-08-03,DL,5,4.9875,2.253209516445375,1,0,0,0,8.2128053062,0.9658666517913033,0,0,0,0,34.399056962,5.3875777189925085,0,0,0,0,8.214,0.9677448010710265,0.43971686340000005,0.6024203915517202,215,0,2021
2021-08-03,GC,5,29.125,6.557438524302,1,0,0,0,7.1357544187999995,5.478333563207894,0.0672279918,0.15032635965559846,7.7210588918,16.309048322882795,24.078665486,21.05928632023457,0.45322769799999996,1.0134479420137454,21.5529331936,45.839358446643,14.924000000000001,13.857600080822078,26.7712844208,25.090815090674756,215,0,2021
2021-08-03,GR,5,13.0125,3.548602277658064,0.8,0.2,0,0,10.889999313799999,6.503936344432488,0,0,0.3612905784,0.8078702929326173,34.07005205,10.311302081069988,0,0,0.5288058074,1.1824457322430615,11.244,6.459398578815214,2.4882384696,2.6870755604282044,215,0,2021
2021-08-03,PL,5,13.4375,3.4587411908091648,1,0,0,0,8.1882524742,7.244085645364357,0.221206588,0.20497446507485104,8.2370072574,11.333171520871453,10.0874041612,4.816954556050248,0.5470784479999999,0.7621693769397976,15.893887227999999,16.11335985063865,16.652,16.0626078206498,8.2370072574,11.333171520871453,215,0,2021
2021-08-17,BM,7,34.63017857142857,5.776717837424144,1,0,0,0,14.610104082285714,8.837088757667603,17.195333536714287,9.790539105353382,55.53975568914286,39.171198559133586,31.908965165714285,18.898998356614793,26.800783843571427,26.270866143367122,124.79664605428572,68.24544722431538,87.37142857142857,47.834252521448626,55.53975568914286,39.171198559133586,229,0,2021
2021-08-17,DL,5,24.95,11.85775062986231,1,0,0,0,7.6935713738,2.7863000345624958,0,0,0,0,19.8814207662,12.756767017574077,0,0,0,0,7.694,2.785629192839564,0,0,229,0,2021
2021-08-17,GC,7,38.57625,8.860184376608649,1,0,0,0,8.362828119,1.304639072387645,2.884718817,1.929481759967895,73.07734311714286,44.049805681776604,24.258802414285714,5.469228206084326,6.251731013857143,6.844776554756477,136.16268722571428,90.50836560613675,84.30142857142857,46.46304998905813,74.05307579914286,42.198031618612056,229,0,2021
2021-08-17,GR,5,23.265,9.575091383375932,1,0,0,0,6.3825670766,3.365668764633167,0,0,0,0,16.4823037888,10.405320610923386,0,0,0,0,6.38,3.361688563802423,9.3347892156,15.062834508139979,229,0,2021
2021-08-17,PL,5,27.7,10.054771877074089,1,0,0,0,5.0054371583999995,2.900077443717645,0.52671029,0.7982380044182528,2.900140064,6.484910327374591,19.444139856,8.1053875646639,0,0,22.58016086,50.49077462584012,8.4336,9.002619329950589,3.6888233973999998,7.380324259112906,229,0,2021
2021-09-09,GC,20,33.9875,8.199797414057187,1,0,0,0,9.9282590479,5.808348937815573,5.12051382535,7.398139313528518,72.849105287,49.16349702984605,26.5506802152,16.941208899091695,10.0637786353,10.893124691155675,170.449265163,107.34367185012276,87.875,53.74809543749336,72.849105287,49.16349702984605,252,0,2021
2021-09-22,BM,5,21.2,9.803379519329036,1,0,0,0,25.971868518,9.342741123379787,0.12472341819999999,0.27889004148133445,1.6136499538,3.608230988586195,57.447599308,22.706664428884142,0,0,8.126756182,18.171979259518654,27.72,10.607403075211199,1.6136499538,3.608230988586195,265,0,2021
2021-09-22,BN,5,32.25,2.3518609652783473,1,0,0,0,42.513812786,31.88613398345195,0.326037781,0.22586952143599812,7.1303438642,7.788509327646221,47.835031674,17.910146306984295,0,0,23.933590228,19.033014925867597,50.08,30.6926212630984,7.1303438642,7.788509327646221,265,0,2021
2021-09-22,DL,5,20.7,5.646210012034621,1,0,0,0,11.939925169,5.160173954572776,0,0,0,0,34.053062924,15.388544190041479,0,0,0,0,11.94,5.161123908607504,0,0,265,0,2021
2021-09-22,GR,5,25.875,9.433152972362953,1,0,0,0,16.0887691456,8.664123548333283,0.19492928580000002,0.2922358607319684,2.3073536502,3.7936262267725795,47.180595372,26.204011130282503,0,0,10.0589217392,15.110680213652385,18.602,11.091010774496615,14.0012828282,25.113271842071057,265,0,2021
2021-10-13,BN,5,35.9,3.931443755161709,1,0,0,0,20.724928372,13.425877339247453,0.8157978584,0.5917747116514108,5.1345183916,8.021487930734308,43.5218775682,27.062518775512654,1.3980850182,1.4804422804810804,18.573436284,27.111179608516192,26.688,19.753397682424158,5.1345183916,8.021487930734308,286,0,2021
2021-10-13,DL,5,17.15,3.1603006186120965,1,0,0,0,11.0508788214,1.5777920046244807,0,0,0,0,20.036690016,6.4624875269742335,0,0,0,0,11.068,1.5900062892957374,0,0,286,0,2021
2021-10-13,GC,5,38.2,14.606719344192246,1,0,0,0,17.5136985808,12.614783159091857,0.7446260972,1.1231203247074932,8.354056160399999,12.947500743499155,32.5674969296,26.699848634951447,0.9022554716,2.017504567568731,22.160710138,35.18533322919525,26.622,12.310480088120041,58.4488489994,57.952926345680346,286,0,2021
2021-10-13,GR,5,32.4,3.6597472590330606,1,0,0,0,25.93854682,13.023246985730752,4.810016661,9.498863754931742,7.79449475,10.713034556555206,70.07382003,26.4126598665955,7.603442064,10.50445278617682,40.966125954,63.882135763723824,38.56,19.647722514327203,25.2348848498,23.702464358034018,286,0,2021
